current,vibration,temp,target
2.7888333290470473,1.0076409227765777,53.98209819948819,1
2.497550645430617,0.05721672064043235,39.48524692515331,0
2.6954043596776422,0.9514725634013952,52.21254107496083,1
2.619031405087383,0.029266097675918507,38.85259999212284,0
2.9629317133347017,0.05018418379189552,42.14726349971954,0
2.8731549022289515,0.04407606075761131,38.33528885379154,0
2.431457096694646,0.040142739536644566,40.19224155388196,0
2.3161151531532393,0.04243649254715697,39.93063022522644,0
10.02969275435673,0.03264368552351518,80.12173676544494,1
2.608512008717193,0.04172769056447677,43.39291273658008,0
2.5346361851702364,0.025283554998727108,42.764317982075056,0
2.7107604104069805,0.052544208433012135,42.556903725214596,0
2.2072970103735763,0.05669672548830039,42.10630570666581,0
11.819329539981695,0.009900978120999021,101.44965703952258,1
2.415102332743429,1.0391757594837459,57.06899548725749,1
2.5454919869208257,0.049920273586833826,39.901072580695136,0
2.562849466519055,0.05012592400781795,40.30060352292376,0
2.453172608610164,0.039974706353621915,41.21201990269128,0
2.688815700374168,0.7633765047064027,63.7478837159347,1
3.061020319206626,0.7663050275004464,57.693779962231844,1
2.703509484634785,1.1378653708016464,54.55858975824373,1
2.411991102660603,0.05481009231736714,39.919684098711315,0
2.459561469513221,0.04855639588076058,38.92952957687886,0
2.823590557094827,0.8421787135954064,55.17041734129613,1
2.6862560238232396,0.05622849932347499,45.26476412967478,0
1.8517465319861854,0.052799686263198205,40.39304233940294,0
2.356939258148006,0.03521413754220159,43.13104805846868,0
2.3614180809478693,0.0472727643025233,39.43779941422809,0
9.429501221940908,0.05141929807446743,83.92786266661666,1
2.6223352577681736,0.050469805937647425,42.107283593215676,0
2.5924206948526543,0.04488784323568815,36.22091853810894,0
2.5091143679807626,0.05632781866106285,37.103972199167515,0
10.20810867668859,0.11959020027012733,91.88378790687796,1
2.6043883131233794,0.04124381746615243,38.72452003149737,0
2.761095761430866,0.04287154217322836,43.471927606330496,0
2.3363558633533055,0.046573124059196516,39.95129081547803,0
2.625669101852856,0.06271555094994159,37.95441486960319,0
8.168767046442222,0.09923450754135023,87.2606396039064,1
2.379872262016239,0.07189802933217673,38.920480639381275,0
2.612156905273647,0.04844322764607921,39.21332237534528,0
2.809986881003508,0.03577746290402326,40.468429465073044,0
1.931123386541893,0.5460564778706922,59.16764480804462,1
2.322097114074895,0.03330594718878628,39.6461055450119,0
2.622074053086693,0.038934740912583296,38.706126444588854,0
2.5137125949612056,0.04044459559399574,38.16269610703161,0
2.4215783693735684,0.03695530499495147,37.837886919183475,0
2.4696429809928833,0.05823170583961915,43.0067966035343,0
10.036509843570403,0.1913004856773468,89.52407716505235,1
2.8530908480562194,0.045557067399238885,39.90882796728901,0
2.1024862170798215,0.03241260513576886,41.241344195101355,0
9.275234598107316,0.04775954029894833,89.74021559360946,1
2.4770527117066203,0.045223425532348836,41.74491465656029,0
2.215050362757309,0.05959270826085207,41.48652818804543,0
2.594647524914709,0.04139586634716048,41.167856370651926,0
2.447068633352409,0.052597225017214824,39.9671542078545,0
2.695222688704471,0.6967774482233415,48.15098510210461,1
2.5586144946597362,0.04349357430878173,42.84100849597971,0
2.212827569764112,0.05471468357135996,38.63789668505024,0
2.458375549928545,0.04664215300709872,40.4167656158951,0
2.719755370397438,0.04453141058759608,40.3951992093848,0
2.9487045663917812,0.8825078148536828,50.39663203460317,1
2.6324261349042093,0.06529550319460614,40.850915123569926,0
9.93693816974635,0.11342961394316285,80.48601921074089,1
2.541772719000951,0.0534175597577716,40.512059468627754,0
2.6518730250516063,0.6512911475815539,54.35089650133287,1
2.7882546578132232,0.04209525544554688,40.25620882982158,0
2.658332538792587,0.06752270443423623,40.240062653436524,0
11.992999517432791,0.09863477302450341,94.3877908598826,1
2.381685722232834,0.04975874912889997,41.27034360336394,0
2.4073164614375075,0.055193465142411725,40.42203493440524,0
2.6517938440986537,0.04591924626978449,40.55804305154068,0
9.528181157369128,0.07560442959271488,91.02673296883626,1
2.3595893812245294,0.029325578999601237,40.54315767439075,0
2.410697009586596,0.058356921120651425,41.640964362394726,0
2.4628682046672368,0.03875357908162131,40.244019629290726,0
2.5825561853872996,0.05755391225825757,39.22459688012803,0
2.25044336360703,0.05129221181975228,42.880234430898945,0
2.6030070534417318,0.04512393775927507,37.280287718040164,0
2.5193991929985438,0.062460851924976295,41.045670976071,0
2.8172033632290705,0.04841992101421011,38.066047713741575,0
9.986501643826202,0.16002069539722127,85.11750555783358,1
2.662572423767792,0.047690654697913226,38.857642020434405,0
2.6428000988184186,0.050473986713164144,43.69341465147207,0
2.4677428576667984,0.044697423816275596,39.13100754513537,0
2.1774568257620697,0.04780899471191136,38.599758370121656,0
2.550098570069175,0.059261775475316414,38.753718947150475,0
2.6251334695530013,0.05638592458777374,45.05386485174724,0
